PERMNO,date,TICKER,COMNAM,PRC,RET,sprtrn
38703,20000929,WFC,WELLS FARGO & CO NEW,45.9375,0.063676,-0.053483
38703,20001031,WFC,WELLS FARGO & CO NEW,46.3125,0.008163,-0.004949
38703,20001130,WFC,WELLS FARGO & CO NEW,47.4375,0.029474,-0.080069
38703,20001229,WFC,WELLS FARGO & CO NEW,55.6875,0.173913,0.004053
38703,20010131,WFC,WELLS FARGO & CO NEW,51.51,-0.070348,0.034637
38703,20010228,WFC,WELLS FARGO & CO NEW,49.64,-0.036304,-0.092291
38703,20010330,WFC,WELLS FARGO & CO NEW,49.47,-0.003425,-0.064205
38703,20010430,WFC,WELLS FARGO & CO NEW,46.97,-0.050536,0.076814
38703,20010531,WFC,WELLS FARGO & CO NEW,47.08,0.007452,0.00509
38703,20010629,WFC,WELLS FARGO & CO NEW,46.43,-0.013806,-0.025004
38703,20010731,WFC,WELLS FARGO & CO NEW,46.06,-0.007969,-0.010772
38703,20010831,WFC,WELLS FARGO & CO NEW,46.01,0.004559,-0.064108
38703,20010928,WFC,WELLS FARGO & CO NEW,44.45,-0.033906,-0.081723
38703,20011031,WFC,WELLS FARGO & CO NEW,39.5,-0.111361,0.018099
38703,20011130,WFC,WELLS FARGO & CO NEW,42.8,0.090127,0.075176
38703,20011231,WFC,WELLS FARGO & CO NEW,43.47,0.015654,0.007574
38703,20020131,WFC,WELLS FARGO & CO NEW,46.39,0.073154,-0.015574
38703,20020228,WFC,WELLS FARGO & CO NEW,46.9,0.010994,-0.020766
38703,20020328,WFC,WELLS FARGO & CO NEW,49.4,0.053305,0.036739
38703,20020430,WFC,WELLS FARGO & CO NEW,51.15,0.035425,-0.061418
38703,20020531,WFC,WELLS FARGO & CO NEW,52.4,0.029912,-0.009081
38703,20020628,WFC,WELLS FARGO & CO NEW,50.06,-0.044656,-0.072465
38703,20020731,WFC,WELLS FARGO & CO NEW,50.86,0.015981,-0.078995
38703,20020830,WFC,WELLS FARGO & CO NEW,52.19,0.031655,0.004881
38703,20020930,WFC,WELLS FARGO & CO NEW,48.16,-0.077218,-0.110013
38703,20021031,WFC,WELLS FARGO & CO NEW,50.47,0.047965,0.086436
38703,20021129,WFC,WELLS FARGO & CO NEW,46.21,-0.078859,0.05707
38703,20021231,WFC,WELLS FARGO & CO NEW,46.87,0.014283,-0.060333
38703,20030131,WFC,WELLS FARGO & CO NEW,47.37,0.010668,-0.027415
38703,20030228,WFC,WELLS FARGO & CO NEW,45.35,-0.03631,-0.017004
38703,20030331,WFC,WELLS FARGO & CO NEW,44.99,-0.007938,0.008358
38703,20030430,WFC,WELLS FARGO & CO NEW,48.26,0.072683,0.081044
38703,20030530,WFC,WELLS FARGO & CO NEW,48.3,0.007045,0.050899
38703,20030630,WFC,WELLS FARGO & CO NEW,50.4,0.043478,0.011322
38703,20030731,WFC,WELLS FARGO & CO NEW,50.53,0.002579,0.016224
38703,20030829,WFC,WELLS FARGO & CO NEW,50.14,0.001187,0.017873
38703,20030930,WFC,WELLS FARGO & CO NEW,51.5,0.027124,-0.011944
38703,20031031,WFC,WELLS FARGO & CO NEW,56.32,0.093592,0.054962
38703,20031128,WFC,WELLS FARGO & CO NEW,57.33,0.025923,0.007129
38703,20031231,WFC,WELLS FARGO & CO NEW,58.89,0.027211,0.050765
38703,20040130,WFC,WELLS FARGO & CO NEW,57.41,-0.025132,0.017276
38703,20040227,WFC,WELLS FARGO & CO NEW,57.35,0.006793,0.012209
38703,20040331,WFC,WELLS FARGO & CO NEW,56.67,-0.011857,-0.016359
38703,20040430,WFC,WELLS FARGO & CO NEW,56.46,-0.003706,-0.016791
38703,20040528,WFC,WELLS FARGO & CO NEW,58.8,0.049416,0.012083
38703,20040630,WFC,WELLS FARGO & CO NEW,57.23,-0.026701,0.017989
38703,20040730,WFC,WELLS FARGO & CO NEW,57.41,0.003145,-0.034291
38703,20040831,WFC,WELLS FARGO & CO NEW,58.75,0.031702,0.002287
38703,20040930,WFC,WELLS FARGO & CO NEW,59.63,0.014979,0.009364
38703,20041029,WFC,WELLS FARGO & CO NEW,59.72,0.001509,0.014014
38703,20041130,WFC,WELLS FARGO & CO NEW,61.77,0.042364,0.038595
38703,20041231,WFC,WELLS FARGO & CO NEW,62.15,0.006152,0.032458
38703,20050131,WFC,WELLS FARGO & CO NEW,61.3,-0.013677,-0.02529
38703,20050228,WFC,WELLS FARGO & CO NEW,59.38,-0.023491,0.018903
38703,20050331,WFC,WELLS FARGO & CO NEW,59.8,0.007073,-0.019118
38703,20050429,WFC,WELLS FARGO & CO NEW,59.94,0.002341,-0.020109
38703,20050531,WFC,WELLS FARGO & CO NEW,60.41,0.015849,0.029952
38703,20050630,WFC,WELLS FARGO & CO NEW,61.58,0.019368,-0.000143
38703,20050729,WFC,WELLS FARGO & CO NEW,61.34,-0.003897,0.035968
38703,20050831,WFC,WELLS FARGO & CO NEW,59.62,-0.019563,-0.011222
38703,20050930,WFC,WELLS FARGO & CO NEW,58.57,-0.017612,0.006949
38703,20051031,WFC,WELLS FARGO & CO NEW,60.2,0.02783,-0.017741
38703,20051130,WFC,WELLS FARGO & CO NEW,62.85,0.052658,0.035186
38703,20051230,WFC,WELLS FARGO & CO NEW,62.83,-0.000318,-0.000952
38703,20060131,WFC,WELLS FARGO & CO NEW,62.36,-0.007481,0.025467
38703,20060228,WFC,WELLS FARGO & CO NEW,64.2,0.037845,0.000453
38703,20060331,WFC,WELLS FARGO & CO NEW,63.87,-0.00514,0.011065
38703,20060428,WFC,WELLS FARGO & CO NEW,68.69,0.075466,0.012187
38703,20060531,WFC,WELLS FARGO & CO NEW,66.37,-0.026205,-0.030917
38703,20060630,WFC,WELLS FARGO & CO NEW,67.08,0.010698,0.000087
38703,20060731,WFC,WELLS FARGO & CO NEW,72.34,0.078414,0.005086
38703,20060831,WFC,WELLS FARGO & CO NEW,34.75,-0.031518,0.021274
38703,20060929,WFC,WELLS FARGO & CO NEW,36.18,0.041151,0.024566
38703,20061031,WFC,WELLS FARGO & CO NEW,36.29,0.00304,0.031508
38703,20061130,WFC,WELLS FARGO & CO NEW,35.24,-0.021218,0.016467
38703,20061229,WFC,WELLS FARGO & CO NEW,35.56,0.009081,0.012616
38703,20070131,WFC,WELLS FARGO & CO NEW,35.92,0.017998,0.014059
38703,20070228,WFC,WELLS FARGO & CO NEW,34.7,-0.033964,-0.021846
38703,20070330,WFC,WELLS FARGO & CO NEW,34.43,-0.007781,0.00998
38703,20070430,WFC,WELLS FARGO & CO NEW,35.89,0.042405,0.043291
38703,20070531,WFC,WELLS FARGO & CO NEW,36.09,0.013374,0.032549
38703,20070629,WFC,WELLS FARGO & CO NEW,35.17,-0.025492,-0.017816
38703,20070731,WFC,WELLS FARGO & CO NEW,33.77,-0.039807,-0.031982
38703,20070831,WFC,WELLS FARGO & CO NEW,36.54,0.091205,0.012864
38703,20070928,WFC,WELLS FARGO & CO NEW,35.62,-0.025178,0.035794
38703,20071031,WFC,WELLS FARGO & CO NEW,34.01,-0.045199,0.014822
38703,20071130,WFC,WELLS FARGO & CO NEW,32.43,-0.037342,-0.044043
38703,20071231,WFC,WELLS FARGO & CO NEW,30.19,-0.069072,-0.008628
38703,20080131,WFC,WELLS FARGO & CO NEW,34.08,0.128851,-0.061163
38703,20080229,WFC,WELLS FARGO & CO NEW,29.23,-0.133216,-0.034761
38703,20080331,WFC,WELLS FARGO & CO NEW,29.1,-0.004447,-0.00596
38703,20080430,WFC,WELLS FARGO & CO NEW,29.75,0.022337,0.047547
38703,20080530,WFC,WELLS FARGO & CO NEW,27.57,-0.062857,0.010674
38703,20080630,WFC,WELLS FARGO & CO NEW,23.75,-0.138556,-0.085962
38703,20080731,WFC,WELLS FARGO & CO NEW,30.27,0.274526,-0.009859
38703,20080829,WFC,WELLS FARGO & CO NEW,30.27,0.011232,0.012191
38703,20080930,WFC,WELLS FARGO & CO NEW,37.53,0.239841,-0.090791
38703,20081031,WFC,WELLS FARGO & CO NEW,34.05,-0.092726,-0.169425
38703,20081128,WFC,WELLS FARGO & CO NEW,28.89,-0.141557,-0.074849
38703,20081231,WFC,WELLS FARGO & CO NEW,29.48,0.020422,0.007822
38703,20090130,WFC,WELLS FARGO & CO NEW,18.9,-0.358887,-0.085657
38703,20090227,WFC,WELLS FARGO & CO NEW,12.1,-0.341799,-0.109931
38703,20090331,WFC,WELLS FARGO & CO NEW,14.24,0.176859,0.085405
38703,20090430,WFC,WELLS FARGO & CO NEW,20.01,0.405197,0.093925
38703,20090529,WFC,WELLS FARGO & CO NEW,25.5,0.276862,0.053081
38703,20090630,WFC,WELLS FARGO & CO NEW,24.26,-0.048627,0.000196
38703,20090731,WFC,WELLS FARGO & CO NEW,24.46,0.008244,0.074142
38703,20090831,WFC,WELLS FARGO & CO NEW,27.52,0.127146,0.03356
38703,20090930,WFC,WELLS FARGO & CO NEW,28.18,0.023983,0.035723
38703,20091030,WFC,WELLS FARGO & CO NEW,27.52,-0.023421,-0.019762
38703,20091130,WFC,WELLS FARGO & CO NEW,28.04,0.020712,0.057364
38703,20091231,WFC,WELLS FARGO & CO NEW,26.99,-0.037447,0.017771
38703,20100129,WFC,WELLS FARGO & CO NEW,28.43,0.053353,-0.036974
38703,20100226,WFC,WELLS FARGO & CO NEW,27.34,-0.036581,0.028514
38703,20100331,WFC,WELLS FARGO & CO NEW,31.12,0.138259,0.058796
38703,20100430,WFC,WELLS FARGO & CO NEW,33.11,0.063946,0.014759
38703,20100528,WFC,WELLS FARGO & CO NEW,28.69,-0.131984,-0.081976
38703,20100630,WFC,WELLS FARGO & CO NEW,25.6,-0.107703,-0.053882
38703,20100730,WFC,WELLS FARGO & CO NEW,27.73,0.083203,0.068778
38703,20100831,WFC,WELLS FARGO & CO NEW,23.55,-0.148936,-0.047449
38703,20100930,WFC,WELLS FARGO & CO NEW,25.115,0.066454,0.087551
38703,20101029,WFC,WELLS FARGO & CO NEW,26.06,0.037627,0.036856
38703,20101130,WFC,WELLS FARGO & CO NEW,27.21,0.046048,-0.00229
38703,20101231,WFC,WELLS FARGO & CO NEW,30.99,0.13892,0.0653
38703,20110131,WFC,WELLS FARGO & CO NEW,32.42,0.046144,0.022646
38703,20110228,WFC,WELLS FARGO & CO NEW,32.26,-0.003393,0.031957
38703,20110331,WFC,WELLS FARGO & CO NEW,31.71,-0.014879,-0.001047
38703,20110429,WFC,WELLS FARGO & CO NEW,29.11,-0.081993,0.028495
38703,20110531,WFC,WELLS FARGO & CO NEW,28.37,-0.021299,-0.013501
38703,20110630,WFC,WELLS FARGO & CO NEW,28.06,-0.010927,-0.018258
38703,20110729,WFC,WELLS FARGO & CO NEW,27.94,-0.004277,-0.021474
38703,20110831,WFC,WELLS FARGO & CO NEW,26.1,-0.06156,-0.056791
38703,20110930,WFC,WELLS FARGO & CO NEW,24.12,-0.075862,-0.071762
38703,20111031,WFC,WELLS FARGO & CO NEW,25.91,0.074212,0.107723
38703,20111130,WFC,WELLS FARGO & CO NEW,25.86,0.002702,-0.005059
38703,20111230,WFC,WELLS FARGO & CO NEW,27.56,0.065739,0.008533
38703,20120131,WFC,WELLS FARGO & CO NEW,29.21,0.059869,0.043583
38703,20120229,WFC,WELLS FARGO & CO NEW,31.29,0.075317,0.040589
38703,20120330,WFC,WELLS FARGO & CO NEW,34.14,0.094279,0.031332
38703,20120430,WFC,WELLS FARGO & CO NEW,33.415,-0.021236,-0.007497
38703,20120531,WFC,WELLS FARGO & CO NEW,32.05,-0.034266,-0.062651
38703,20120629,WFC,WELLS FARGO & CO NEW,33.44,0.04337,0.039555
38703,20120731,WFC,WELLS FARGO & CO NEW,33.81,0.011065,0.012598
38703,20120831,WFC,WELLS FARGO & CO NEW,34.03,0.013014,0.019763
38703,20120928,WFC,WELLS FARGO & CO NEW,34.53,0.014693,0.024236
38703,20121031,WFC,WELLS FARGO & CO NEW,33.69,-0.024327,-0.019789
38703,20121130,WFC,WELLS FARGO & CO NEW,33.01,-0.013654,0.002847
38703,20121231,WFC,WELLS FARGO & CO NEW,34.18,0.035444,0.007068
38703,20130131,WFC,WELLS FARGO & CO NEW,34.83,0.026331,0.050428
38703,20130228,WFC,WELLS FARGO & CO NEW,35.08,0.007178,0.011061
38703,20130328,WFC,WELLS FARGO & CO NEW,36.99,0.054447,0.035988
38703,20130430,WFC,WELLS FARGO & CO NEW,37.98,0.026764,0.018086
38703,20130531,WFC,WELLS FARGO & CO NEW,40.55,0.075566,0.020763
38703,20130628,WFC,WELLS FARGO & CO NEW,41.27,0.017756,-0.014999
38703,20130731,WFC,WELLS FARGO & CO NEW,43.5,0.054034,0.049462
38703,20130830,WFC,WELLS FARGO & CO NEW,41.08,-0.048736,-0.031298
38703,20130930,WFC,WELLS FARGO & CO NEW,41.32,0.005842,0.029749
38703,20131031,WFC,WELLS FARGO & CO NEW,42.69,0.033156,0.044596
38703,20131129,WFC,WELLS FARGO & CO NEW,44.02,0.038182,0.028049
38703,20131231,WFC,WELLS FARGO & CO NEW,45.4,0.031349,0.023563
38703,20140131,WFC,WELLS FARGO & CO NEW,45.34,-0.001322,-0.035583
38703,20140228,WFC,WELLS FARGO & CO NEW,46.42,0.030437,0.043117
38703,20140331,WFC,WELLS FARGO & CO NEW,49.74,0.071521,0.006932
38703,20140430,WFC,WELLS FARGO & CO NEW,49.64,-0.002011,0.006201
38703,20140530,WFC,WELLS FARGO & CO NEW,50.78,0.030016,0.02103
38703,20140630,WFC,WELLS FARGO & CO NEW,52.56,0.035053,0.019058
38703,20140731,WFC,WELLS FARGO & CO NEW,50.9,-0.031583,-0.01508
38703,20140829,WFC,WELLS FARGO & CO NEW,51.44,0.017485,0.037655
38703,20140930,WFC,WELLS FARGO & CO NEW,51.87,0.008359,-0.015514
38703,20141031,WFC,WELLS FARGO & CO NEW,53.09,0.02352,0.023201
38703,20141128,WFC,WELLS FARGO & CO NEW,54.48,0.032775,0.024534
38703,20141231,WFC,WELLS FARGO & CO NEW,54.82,0.006241,-0.004189
38703,20150130,WFC,WELLS FARGO & CO NEW,51.92,-0.0529,-0.031041
38703,20150227,WFC,WELLS FARGO & CO NEW,54.79,0.062019,0.054893
38703,20150331,WFC,WELLS FARGO & CO NEW,54.4,-0.007118,-0.017396
38703,20150430,WFC,WELLS FARGO & CO NEW,55.1,0.012868,0.008521
38703,20150529,WFC,WELLS FARGO & CO NEW,55.96,0.022414,0.010491
38703,20150630,WFC,WELLS FARGO & CO NEW,56.24,0.005004,-0.021012
38703,20150731,WFC,WELLS FARGO & CO NEW,57.87,0.028983,0.019742
38703,20150831,WFC,WELLS FARGO & CO NEW,53.33,-0.071972,-0.062581
38703,20150930,WFC,WELLS FARGO & CO NEW,51.35,-0.037127,-0.026443
38703,20151030,WFC,WELLS FARGO & CO NEW,54.14,0.054333,0.082983
38703,20151130,WFC,WELLS FARGO & CO NEW,55.1,0.024658,0.000505
38703,20151231,WFC,WELLS FARGO & CO NEW,54.36,-0.01343,-0.01753
38703,20160129,WFC,WELLS FARGO & CO NEW,50.23,-0.075975,-0.050735
38703,20160229,WFC,WELLS FARGO & CO NEW,46.92,-0.058431,-0.004128
38703,20160331,WFC,WELLS FARGO & CO NEW,48.36,0.030691,0.065991
38703,20160429,WFC,WELLS FARGO & CO NEW,49.98,0.033499,0.002699
38703,20160531,WFC,WELLS FARGO & CO NEW,50.72,0.022409,0.015329
38703,20160630,WFC,WELLS FARGO & CO NEW,47.33,-0.066838,0.000906
38703,20160729,WFC,WELLS FARGO & CO NEW,47.97,0.013522,0.03561
38703,20160831,WFC,WELLS FARGO & CO NEW,50.8,0.066917,-0.001219
38703,20160930,WFC,WELLS FARGO & CO NEW,44.28,-0.128346,-0.001234
38703,20161031,WFC,WELLS FARGO & CO NEW,46.01,0.03907,-0.019426
38703,20161130,WFC,WELLS FARGO & CO NEW,52.92,0.158444,0.034174
38703,20161230,WFC,WELLS FARGO & CO NEW,55.11,0.041383,0.018201
38703,20170131,WFC,WELLS FARGO & CO NEW,56.33,0.022138,0.017884
38703,20170228,WFC,WELLS FARGO & CO NEW,57.88,0.034262,0.037198
38703,20170331,WFC,WELLS FARGO & CO NEW,55.66,-0.038355,-0.000389
38703,20170428,WFC,WELLS FARGO & CO NEW,53.84,-0.032699,0.009091
38703,20170531,WFC,WELLS FARGO & CO NEW,51.14,-0.043091,0.011576
38703,20170630,WFC,WELLS FARGO & CO NEW,55.41,0.083496,0.004814
38703,20170731,WFC,WELLS FARGO & CO NEW,53.94,-0.02653,0.019349
38703,20170831,WFC,WELLS FARGO & CO NEW,51.07,-0.045977,0.000546
38703,20170929,WFC,WELLS FARGO & CO NEW,55.15,0.07989,0.019303
38703,20171031,WFC,WELLS FARGO & CO NEW,56.14,0.017951,0.022188
38703,20171130,WFC,WELLS FARGO & CO NEW,56.47,0.012825,0.028083
38703,20171229,WFC,WELLS FARGO & CO NEW,60.67,0.074376,0.009832
38703,20180131,WFC,WELLS FARGO & CO NEW,65.78,0.084226,0.056179
38703,20180228,WFC,WELLS FARGO & CO NEW,58.41,-0.106111,-0.038947
38703,20180329,WFC,WELLS FARGO & CO NEW,52.41,-0.102722,-0.026885
38703,20180430,WFC,WELLS FARGO & CO NEW,51.96,-0.008586,0.002719
38703,20180531,WFC,WELLS FARGO & CO NEW,53.99,0.046574,0.021608
38703,20180629,WFC,WELLS FARGO & CO NEW,55.44,0.026857,0.004842
38703,20180731,WFC,WELLS FARGO & CO NEW,57.29,0.033369,0.036022
38703,20180831,WFC,WELLS FARGO & CO NEW,58.48,0.028277,0.030263
38703,20180928,WFC,WELLS FARGO & CO NEW,52.56,-0.101231,0.004294
38703,20181031,WFC,WELLS FARGO & CO NEW,53.23,0.012747,-0.069403
38703,20181130,WFC,WELLS FARGO & CO NEW,54.28,0.027804,0.017859
38703,20181231,WFC,WELLS FARGO & CO NEW,46.08,-0.151068,-0.091777
38703,20190131,WFC,WELLS FARGO & CO NEW,48.91,0.071181,0.078684
38703,20190228,WFC,WELLS FARGO & CO NEW,49.89,0.020037,0.029729
38703,20190329,WFC,WELLS FARGO & CO NEW,48.32,-0.031469,0.017924
38703,20190430,WFC,WELLS FARGO & CO NEW,48.41,0.001863,0.039313
38703,20190531,WFC,WELLS FARGO & CO NEW,44.37,-0.074158,-0.065778
38703,20190628,WFC,WELLS FARGO & CO NEW,47.32,0.066486,0.06893
38703,20190731,WFC,WELLS FARGO & CO NEW,48.41,0.023035,0.013128
38703,20190830,WFC,WELLS FARGO & CO NEW,46.57,-0.027474,-0.018092
38703,20190930,WFC,WELLS FARGO & CO NEW,50.44,0.083101,0.017181
38703,20191031,WFC,WELLS FARGO & CO NEW,51.63,0.023592,0.020432
38703,20191129,WFC,WELLS FARGO & CO NEW,54.46,0.064691,0.034047
38703,20191231,WFC,WELLS FARGO & CO NEW,53.8,-0.012119,0.02859
38703,20200131,WFC,WELLS FARGO & CO NEW,46.94,-0.127509,-0.001628
38703,20200228,WFC,WELLS FARGO & CO NEW,40.85,-0.118875,-0.08411
38703,20200331,WFC,WELLS FARGO & CO NEW,28.7,-0.29743,-0.125119
38703,20200430,WFC,WELLS FARGO & CO NEW,29.05,0.012195,0.126844
38703,20200529,WFC,WELLS FARGO & CO NEW,26.47,-0.071256,0.045282
38703,20200630,WFC,WELLS FARGO & CO NEW,25.6,-0.032867,0.018388
38703,20200731,WFC,WELLS FARGO & CO NEW,24.26,-0.052344,0.055101
38703,20200831,WFC,WELLS FARGO & CO NEW,24.15,-0.000412,0.070065
38703,20200930,WFC,WELLS FARGO & CO NEW,23.51,-0.026501,-0.039228
38703,20201030,WFC,WELLS FARGO & CO NEW,21.45,-0.087622,-0.027666
38703,20201130,WFC,WELLS FARGO & CO NEW,27.35,0.27972,0.107546
38703,20201231,WFC,WELLS FARGO & CO NEW,30.18,0.103473,0.037121
43449,19910131,MCD,MCDONALDS CORP,28.5,-0.021459,0.041518
43449,19910228,MCD,MCDONALDS CORP,31.625,0.109649,0.067281
43449,19910328,MCD,MCDONALDS CORP,34.75,0.101502,0.022203
43449,19910430,MCD,MCDONALDS CORP,33.5,-0.035971,0.000346
43449,19910531,MCD,MCDONALDS CORP,35,0.047537,0.038577
43449,19910628,MCD,MCDONALDS CORP,32.875,-0.060714,-0.047893
43449,19910731,MCD,MCDONALDS CORP,32.75,-0.003802,0.044859
43449,19910830,MCD,MCDONALDS CORP,32.625,-0.000992,0.019649
43449,19910930,MCD,MCDONALDS CORP,35,0.072797,-0.019144
43449,19911031,MCD,MCDONALDS CORP,34.75,-0.007143,0.01186
43449,19911129,MCD,MCDONALDS CORP,33.625,-0.029712,-0.043928
43449,19911231,MCD,MCDONALDS CORP,38,0.130112,0.111588
43449,19920131,MCD,MCDONALDS CORP,43.5,0.144737,-0.0199
43449,19920228,MCD,MCDONALDS CORP,40.5,-0.066839,0.009565
43449,19920331,MCD,MCDONALDS CORP,39.875,-0.015432,-0.021832
43449,19920430,MCD,MCDONALDS CORP,44.375,0.112853,0.027893
43449,19920529,MCD,MCDONALDS CORP,46.875,0.058592,0.000964
43449,19920630,MCD,MCDONALDS CORP,46,-0.018667,-0.017359
43449,19920731,MCD,MCDONALDS CORP,43.875,-0.046196,0.039374
43449,19920831,MCD,MCDONALDS CORP,42.5,-0.02906,-0.023998
43449,19920930,MCD,MCDONALDS CORP,44.375,0.044118,0.009106
43449,19921030,MCD,MCDONALDS CORP,45.875,0.033803,0.002106
43449,19921130,MCD,MCDONALDS CORP,49,0.0703,0.030262
43449,19921231,MCD,MCDONALDS CORP,48.75,-0.005102,0.010108
43449,19930129,MCD,MCDONALDS CORP,48.625,-0.002564,0.007046
43449,19930226,MCD,MCDONALDS CORP,50.625,0.043188,0.010484
43449,19930331,MCD,MCDONALDS CORP,52.875,0.044444,0.018697
43449,19930430,MCD,MCDONALDS CORP,48.125,-0.089835,-0.025417
43449,19930528,MCD,MCDONALDS CORP,49.75,0.033766,0.022717
43449,19930630,MCD,MCDONALDS CORP,49.125,-0.010402,0.000755
43449,19930730,MCD,MCDONALDS CORP,51.5,0.048346,-0.005327
43449,19930831,MCD,MCDONALDS CORP,53.75,0.045777,0.034432
43449,19930930,MCD,MCDONALDS CORP,51.875,-0.034884,-0.009988
43449,19931029,MCD,MCDONALDS CORP,57.625,0.110843,0.019393
43449,19931130,MCD,MCDONALDS CORP,58.625,0.019219,-0.012911
43449,19931231,MCD,MCDONALDS CORP,57,-0.027719,0.010091
43449,19940131,MCD,MCDONALDS CORP,60.75,0.065789,0.032501
43449,19940228,MCD,MCDONALDS CORP,60.625,-0.000288,-0.030045
43449,19940331,MCD,MCDONALDS CORP,56.875,-0.061856,-0.045746
43449,19940429,MCD,MCDONALDS CORP,60,0.054945,0.011531
43449,19940531,MCD,MCDONALDS CORP,62,0.033333,0.012419
43449,19940630,MCD,MCDONALDS CORP,28.875,-0.066613,-0.026812
43449,19940729,MCD,MCDONALDS CORP,27.125,-0.060606,0.031467
43449,19940831,MCD,MCDONALDS CORP,28.25,0.043687,0.037643
43449,19940930,MCD,MCDONALDS CORP,26.375,-0.066372,-0.026898
43449,19941031,MCD,MCDONALDS CORP,28.875,0.094787,0.020834
43449,19941130,MCD,MCDONALDS CORP,28.375,-0.015238,-0.039505
43449,19941230,MCD,MCDONALDS CORP,29.25,0.030837,0.012299
43449,19950131,MCD,MCDONALDS CORP,32.625,0.115385,0.024278
43449,19950228,MCD,MCDONALDS CORP,33.25,0.020996,0.036074
43449,19950331,MCD,MCDONALDS CORP,34.125,0.026316,0.027329
43449,19950428,MCD,MCDONALDS CORP,35,0.025641,0.02796
43449,19950531,MCD,MCDONALDS CORP,37.875,0.084071,0.036312
43449,19950630,MCD,MCDONALDS CORP,39.125,0.033003,0.021279
43449,19950731,MCD,MCDONALDS CORP,38.625,-0.01278,0.031776
43449,19950831,MCD,MCDONALDS CORP,36.5,-0.053269,-0.00032
43449,19950929,MCD,MCDONALDS CORP,38.25,0.047945,0.040098
43449,19951031,MCD,MCDONALDS CORP,41,0.071895,-0.004979
43449,19951130,MCD,MCDONALDS CORP,44.625,0.090061,0.041049
43449,19951229,MCD,MCDONALDS CORP,45.125,0.011204,0.017444
43449,19960131,MCD,MCDONALDS CORP,50.25,0.113573,0.032617
43449,19960229,MCD,MCDONALDS CORP,50,-0.003632,0.006934
43449,19960329,MCD,MCDONALDS CORP,48,-0.04,0.007917
43449,19960430,MCD,MCDONALDS CORP,47.875,-0.002604,0.013431
43449,19960531,MCD,MCDONALDS CORP,48.125,0.006789,0.022853
43449,19960628,MCD,MCDONALDS CORP,46.75,-0.028571,0.002257
43449,19960731,MCD,MCDONALDS CORP,46.375,-0.008021,-0.045748
43449,19960830,MCD,MCDONALDS CORP,46.375,0.001617,0.018814
43449,19960930,MCD,MCDONALDS CORP,47.375,0.021563,0.054173
43449,19961031,MCD,MCDONALDS CORP,44.5,-0.060686,0.026131
43449,19961129,MCD,MCDONALDS CORP,46.75,0.052247,0.073376
43449,19961231,MCD,MCDONALDS CORP,45.375,-0.029412,-0.021505
43449,19970131,MCD,MCDONALDS CORP,45.5,0.002755,0.061317
43449,19970228,MCD,MCDONALDS CORP,43.25,-0.047802,0.005928
43449,19970331,MCD,MCDONALDS CORP,47.25,0.092486,-0.042614
43449,19970430,MCD,MCDONALDS CORP,53.5,0.132275,0.058406
43449,19970530,MCD,MCDONALDS CORP,50.25,-0.059206,0.058577
43449,19970630,MCD,MCDONALDS CORP,48.3125,-0.038557,0.043453
43449,19970731,MCD,MCDONALDS CORP,53.75,0.112549,0.078123
43449,19970829,MCD,MCDONALDS CORP,47.3125,-0.118233,-0.057446
43449,19970930,MCD,MCDONALDS CORP,47.625,0.006605,0.053154
43449,19971031,MCD,MCDONALDS CORP,44.8125,-0.059055,-0.034478
43449,19971128,MCD,MCDONALDS CORP,48.5,0.084128,0.044587
43449,19971231,MCD,MCDONALDS CORP,47.75,-0.015464,0.015732
43449,19980130,MCD,MCDONALDS CORP,47.125,-0.013089,0.01015
43449,19980227,MCD,MCDONALDS CORP,54.5625,0.159576,0.070449
43449,19980331,MCD,MCDONALDS CORP,60,0.099656,0.049946
43449,19980430,MCD,MCDONALDS CORP,61.875,0.03125,0.009076
43449,19980529,MCD,MCDONALDS CORP,65.625,0.062061,-0.018826
43449,19980630,MCD,MCDONALDS CORP,69,0.051429,0.039438
43449,19980731,MCD,MCDONALDS CORP,66.8125,-0.031703,-0.011615
43449,19980831,MCD,MCDONALDS CORP,56.375,-0.154874,-0.145797
43449,19980930,MCD,MCDONALDS CORP,59.6875,0.058758,0.062396
43449,19981030,MCD,MCDONALDS CORP,67.0625,0.12356,0.080294
43449,19981130,MCD,MCDONALDS CORP,70.0625,0.046076,0.059126
43449,19981231,MCD,MCDONALDS CORP,76.8125,0.096343,0.056375
43449,19990129,MCD,MCDONALDS CORP,78.8125,0.026037,0.041009
43449,19990226,MCD,MCDONALDS CORP,85,0.078509,-0.032283
43449,19990331,MCD,MCDONALDS CORP,45.3125,0.067324,0.038794
43449,19990430,MCD,MCDONALDS CORP,42.375,-0.064828,0.037944
43449,19990528,MCD,MCDONALDS CORP,38.5,-0.090295,-0.02497
43449,19990630,MCD,MCDONALDS CORP,41.125,0.068182,0.054438
43449,19990730,MCD,MCDONALDS CORP,41.6875,0.013678,-0.032046
43449,19990831,MCD,MCDONALDS CORP,41.375,-0.006327,-0.006254
43449,19990930,MCD,MCDONALDS CORP,43.25,0.045317,-0.028552
43449,19991029,MCD,MCDONALDS CORP,41.25,-0.046243,0.062539
43449,19991130,MCD,MCDONALDS CORP,45.125,0.095127,0.019062
43449,19991231,MCD,MCDONALDS CORP,40.3125,-0.106648,0.057844
43449,20000131,MCD,MCDONALDS CORP,37.375,-0.072868,-0.050904
